generation,best_fitness
1032,1483.278564453125
1033,1466.5977783203125
1034,1461.0335693359375
1035,1469.69482421875
1036,1482.42822265625
1037,1481.6051025390625
1038,1480.13330078125
1039,1458.1253662109375
1040,1497.4012451171875
1041,1509.1282958984375
1042,1501.0751953125
1043,1503.0966796875
1044,1531.544921875
1045,1522.64013671875
1046,1513.7451171875
1047,1472.1905517578125
1048,1472.479248046875
1049,1477.644287109375
1050,1494.0277099609375
1051,1492.0377197265625
1052,1494.5279541015625
1053,1489.333740234375
1054,1473.9423828125
1055,1494.7447509765625
1056,1479.064697265625
1057,1486.5086669921875
1058,1500.5738525390625
1059,1534.5926513671875
1060,1510.7994384765625
1061,1497.4044189453125
1062,1530.4031982421875
1063,1518.7464599609375
1064,1478.033203125
1065,1479.5606689453125
1066,1459.6783447265625
1067,1526.8060302734375
1068,1489.2421875
1069,1506.6781005859375
1070,1520.435546875
1071,1528.412841796875
1072,1532.8160400390625
1073,1546.2147216796875
1074,1514.2408447265625
1075,1526.8370361328125
1076,1540.8359375
1077,1539.08154296875
1078,1553.5018310546875
1079,1526.2371826171875
1080,1535.58544921875
1081,1528.0526123046875
1082,1516.9124755859375
1083,1543.788818359375
1084,1535.0404052734375
1085,1550.0728759765625
1086,1522.8831787109375
1087,1510.7772216796875
1088,1510.7772216796875
1089,1472.900634765625
1090,1523.745361328125
1091,1510.5196533203125
1092,1473.6673583984375
1093,1513.708251953125
1094,1501.1627197265625
1095,1471.5306396484375
1096,1507.4681396484375
1097,1525.7650146484375
1098,1528.7763671875
1099,1529.230224609375
1100,1500.2431640625
1101,1457.9541015625
1102,1478.15283203125
1103,1491.5166015625
1104,1468.6456298828125
1105,1507.472412109375
1106,1479.619140625
1107,1473.3316650390625
1108,1482.3529052734375
1109,1523.230224609375
1110,1510.24853515625
1111,1513.2156982421875
1112,1526.706787109375
1113,1529.7081298828125
1114,1529.720947265625
1115,1550.3170166015625
1116,1552.65380859375
1117,1532.20361328125
1118,1535.519775390625
1119,1527.14794921875
1120,1515.833251953125
1121,1528.860107421875
1122,1512.37158203125
1123,1548.74951171875
1124,1547.0322265625
1125,1536.31005859375
1126,1505.6778564453125
1127,1520.9642333984375
1128,1511.827880859375
1129,1521.8602294921875
1130,1506.0421142578125
1131,1494.969482421875
1132,1508.5177001953125
1133,1504.3023681640625
1134,1490.231689453125
1135,1489.7530517578125
1136,1485.576171875
1137,1467.8016357421875
1138,1489.2259521484375
1139,1484.934814453125
1140,1461.1591796875
1141,1459.43505859375
1142,1463.026123046875
1143,1484.8187255859375
1144,1493.52392578125
1145,1475.4210205078125
1146,1452.6634521484375
1147,1474.558349609375
1148,1487.2490234375
1149,1413.5899658203125
1150,1438.791259765625
1151,1462.0458984375
1152,1457.2327880859375
1153,1446.3443603515625
1154,1449.7650146484375
1155,1456.207275390625
1156,1450.2919921875
1157,1440.531982421875
1158,1431.048583984375
1159,1462.8431396484375
1160,1462.42138671875
1161,1455.1292724609375
1162,1457.154296875
1163,1459.8646240234375
1164,1434.2178955078125
1165,1462.353271484375
1166,1467.4769287109375
1167,1441.220458984375
1168,1439.31298828125
1169,1450.7640380859375
1170,1427.929931640625
1171,1460.65478515625
1172,1445.0645751953125
1173,1474.48095703125
1174,1467.3863525390625
1175,1514.552734375
1176,1465.7091064453125
1177,1511.0455322265625
1178,1493.7535400390625
1179,1475.500244140625
1180,1476.6051025390625
1181,1499.9969482421875
1182,1469.599853515625
1183,1457.9605712890625
1184,1449.0655517578125
1185,1470.4337158203125
1186,1468.33349609375
1187,1463.00244140625
1188,1499.204833984375
1189,1476.775634765625
1190,1440.10400390625
1191,1482.370361328125
1192,1435.9771728515625
1193,1450.55810546875
1194,1475.638916015625
1195,1445.5115966796875
1196,1430.5916748046875
1197,1432.4249267578125
1198,1400.0234375
1199,1415.273193359375
1200,1425.7470703125
1201,1430.5711669921875
1202,1447.8328857421875
1203,1442.9605712890625
1204,1446.13623046875
1205,1449.9443359375
1206,1449.694091796875
1207,1430.4725341796875
1208,1442.2735595703125
1209,1432.380615234375
1210,1453.57275390625
1211,1434.430419921875
1212,1450.2025146484375
1213,1468.5738525390625
1214,1462.3460693359375
1215,1463.792724609375
1216,1444.1051025390625
1217,1433.43896484375
1218,1457.35009765625
1219,1434.641845703125
1220,1426.702880859375
1221,1430.9683837890625
1222,1427.683349609375
1223,1441.2103271484375
1224,1457.9576416015625
1225,1444.1866455078125
1226,1466.7357177734375
1227,1469.9364013671875
1228,1456.8699951171875
1229,1462.3543701171875
1230,1469.710693359375
1231,1478.542724609375
1232,1433.6790771484375
1233,1453.423095703125
1234,1489.4669189453125
1235,1478.4156494140625
1236,1450.3939208984375
1237,1476.8916015625
1238,1474.7760009765625
1239,1480.131591796875
1240,1466.4761962890625
1241,1466.7288818359375
1242,1493.818359375
1243,1442.9764404296875
1244,1434.248046875
1245,1441.675537109375
1246,1436.261474609375
1247,1436.4263916015625
1248,1444.63232421875
1249,1439.6845703125
1250,1428.1998291015625
1251,1391.75
1252,1424.3154296875
1253,1407.311767578125
1254,1441.316650390625
1255,1473.6937255859375
1256,1464.0904541015625
1257,1453.1195068359375
1258,1415.41796875
1259,1419.4102783203125
1260,1431.436767578125
1261,1402.8116455078125
1262,1403.0587158203125
1263,1431.8367919921875
1264,1410.9373779296875
1265,1381.336669921875
1266,1438.2288818359375
1267,1437.0684814453125
1268,1409.77099609375
1269,1450.254638671875
1270,1443.9473876953125
1271,1420.0870361328125
1272,1453.665771484375
1273,1422.607421875
1274,1448.0985107421875
1275,1432.2320556640625
1276,1432.015380859375
1277,1452.44775390625
1278,1439.455322265625
1279,1425.5263671875
1280,1426.5018310546875
1281,1425.1231689453125
1282,1459.6282958984375
1283,1445.2335205078125
1284,1457.2032470703125
1285,1461.1304931640625
1286,1481.083251953125
1287,1467.7359619140625
1288,1485.40869140625
1289,1437.2706298828125
1290,1446.461669921875
1291,1471.383056640625
1292,1442.306640625
1293,1466.8726806640625
1294,1455.50830078125
1295,1438.9453125
1296,1458.811767578125
1297,1449.5181884765625
1298,1455.8228759765625
1299,1443.4732666015625
1300,1432.7515869140625
1301,1432.286865234375
1302,1435.776123046875
1303,1454.7449951171875
1304,1470.3968505859375
1305,1453.936279296875
1306,1456.037353515625
1307,1436.2147216796875
1308,1441.035400390625
1309,1432.0621337890625
1310,1442.306640625
1311,1456.0830078125
1312,1440.2315673828125
